TeamModel,CoachModel,SquadModel,PlayoffModel,AccuracyScore,ManualAccuracy
GradientBoosting,AdaBoost,DecisionTree,QuadraticDiscriminantAnalysis,57.14285714285714,28.57142857142857
GradientBoosting,LinearRegression,AdaBoost,GradientBoosting,57.14285714285714,28.57142857142857
GradientBoosting,LinearRegression,AdaBoost,AdaBoost,57.14285714285714,28.57142857142857
GradientBoosting,LinearRegression,AdaBoost,NaiveBayes,57.14285714285714,28.57142857142857
GradientBoosting,DecisionTree,RandomForest,GradientBoosting,57.14285714285714,28.57142857142857
GradientBoosting,DecisionTree,RandomForest,MLPClassifier,57.14285714285714,28.57142857142857
GradientBoosting,DecisionTree,RandomForest,QuadraticDiscriminantAnalysis,57.14285714285714,28.57142857142857
GradientBoosting,DecisionTree,AdaBoost,ExtraTrees,57.14285714285714,28.57142857142857
AdaBoost,RandomForest,GradientBoosting,ExtraTrees,57.14285714285714,28.57142857142857
AdaBoost,AdaBoost,GradientBoosting,RandomForest,57.14285714285714,28.57142857142857
AdaBoost,LinearRegression,LinearRegression,LogisticRegression,57.14285714285714,28.57142857142857
AdaBoost,LinearRegression,DecisionTree,SVC,57.14285714285714,28.57142857142857
AdaBoost,DecisionTree,RandomForest,AdaBoost,57.14285714285714,28.57142857142857
AdaBoost,DecisionTree,RandomForest,NaiveBayes,57.14285714285714,28.57142857142857
AdaBoost,DecisionTree,LinearRegression,AdaBoost,57.14285714285714,28.57142857142857
AdaBoost,DecisionTree,LinearRegression,NaiveBayes,57.14285714285714,28.57142857142857
LinearRegression,GradientBoosting,RandomForest,AdaBoost,57.14285714285714,28.57142857142857
LinearRegression,GradientBoosting,RandomForest,NaiveBayes,57.14285714285714,28.57142857142857
LinearRegression,GradientBoosting,AdaBoost,GradientBoosting,57.14285714285714,28.57142857142857
LinearRegression,GradientBoosting,AdaBoost,MLPClassifier,57.14285714285714,28.57142857142857
LinearRegression,GradientBoosting,AdaBoost,QuadraticDiscriminantAnalysis,57.14285714285714,28.57142857142857
LinearRegression,AdaBoost,LinearRegression,GradientBoosting,57.14285714285714,28.57142857142857
LinearRegression,LinearRegression,LinearRegression,SVC,57.14285714285714,28.57142857142857
DecisionTree,GradientBoosting,RandomForest,SVC,57.14285714285714,28.57142857142857
DecisionTree,GradientBoosting,RandomForest,QuadraticDiscriminantAnalysis,57.14285714285714,28.57142857142857
DecisionTree,GradientBoosting,AdaBoost,LogisticRegression,57.14285714285714,28.57142857142857
DecisionTree,AdaBoost,GradientBoosting,SVC,57.14285714285714,28.57142857142857
DecisionTree,AdaBoost,AdaBoost,RandomForest,57.14285714285714,28.57142857142857
DecisionTree,AdaBoost,AdaBoost,AdaBoost,57.14285714285714,28.57142857142857
DecisionTree,DecisionTree,LinearRegression,ExtraTrees,57.14285714285714,28.57142857142857
RandomForest,RandomForest,GradientBoosting,RandomForest,42.857142857142854,28.57142857142857
RandomForest,GradientBoosting,GradientBoosting,SVC,42.857142857142854,28.57142857142857
RandomForest,GradientBoosting,AdaBoost,KNN,42.857142857142854,28.57142857142857
RandomForest,GradientBoosting,AdaBoost,LogisticRegression,42.857142857142854,28.57142857142857
RandomForest,GradientBoosting,AdaBoost,MLPClassifier,42.857142857142854,28.57142857142857
RandomForest,GradientBoosting,AdaBoost,QuadraticDiscriminantAnalysis,42.857142857142854,28.57142857142857
RandomForest,AdaBoost,AdaBoost,KNN,42.857142857142854,28.57142857142857
RandomForest,AdaBoost,AdaBoost,MLPClassifier,42.857142857142854,28.57142857142857
RandomForest,AdaBoost,AdaBoost,QuadraticDiscriminantAnalysis,42.857142857142854,28.57142857142857
RandomForest,DecisionTree,GradientBoosting,ExtraTrees,42.857142857142854,28.57142857142857
GradientBoosting,RandomForest,GradientBoosting,GradientBoosting,42.857142857142854,28.57142857142857
GradientBoosting,RandomForest,GradientBoosting,MLPClassifier,42.857142857142854,28.57142857142857
GradientBoosting,RandomForest,GradientBoosting,QuadraticDiscriminantAnalysis,42.857142857142854,28.57142857142857
GradientBoosting,RandomForest,LinearRegression,DecisionTree,42.857142857142854,28.57142857142857
GradientBoosting,GradientBoosting,GradientBoosting,RandomForest,42.857142857142854,28.57142857142857
GradientBoosting,GradientBoosting,GradientBoosting,LogisticRegression,42.857142857142854,28.57142857142857
GradientBoosting,GradientBoosting,GradientBoosting,AdaBoost,42.857142857142854,28.57142857142857
GradientBoosting,GradientBoosting,GradientBoosting,NaiveBayes,42.857142857142854,28.57142857142857
GradientBoosting,LinearRegression,LinearRegression,ExtraTrees,42.857142857142854,28.57142857142857
GradientBoosting,DecisionTree,DecisionTree,GradientBoosting,42.857142857142854,28.57142857142857
AdaBoost,RandomForest,AdaBoost,RandomForest,42.857142857142854,28.57142857142857
AdaBoost,RandomForest,AdaBoost,LogisticRegression,42.857142857142854,28.57142857142857
AdaBoost,RandomForest,AdaBoost,AdaBoost,42.857142857142854,28.57142857142857
AdaBoost,RandomForest,AdaBoost,NaiveBayes,42.857142857142854,28.57142857142857
AdaBoost,GradientBoosting,RandomForest,ExtraTrees,42.857142857142854,28.57142857142857
AdaBoost,AdaBoost,RandomForest,RandomForest,42.857142857142854,28.57142857142857
AdaBoost,AdaBoost,RandomForest,LogisticRegression,42.857142857142854,28.57142857142857
AdaBoost,AdaBoost,DecisionTree,ExtraTrees,42.857142857142854,28.57142857142857
AdaBoost,DecisionTree,RandomForest,SVC,42.857142857142854,28.57142857142857
LinearRegression,RandomForest,RandomForest,RandomForest,42.857142857142854,28.57142857142857
LinearRegression,RandomForest,RandomForest,LogisticRegression,42.857142857142854,28.57142857142857
LinearRegression,RandomForest,AdaBoost,AdaBoost,42.857142857142854,28.57142857142857
LinearRegression,RandomForest,AdaBoost,NaiveBayes,42.857142857142854,28.57142857142857
LinearRegression,GradientBoosting,LinearRegression,GradientBoosting,42.857142857142854,28.57142857142857
LinearRegression,AdaBoost,RandomForest,KNN,42.857142857142854,28.57142857142857
DecisionTree,RandomForest,AdaBoost,SVC,42.857142857142854,28.57142857142857
DecisionTree,RandomForest,LinearRegression,GradientBoosting,42.857142857142854,28.57142857142857
DecisionTree,GradientBoosting,RandomForest,LogisticRegression,42.857142857142854,28.57142857142857
DecisionTree,GradientBoosting,GradientBoosting,MLPClassifier,42.857142857142854,28.57142857142857
DecisionTree,GradientBoosting,DecisionTree,DecisionTree,42.857142857142854,28.57142857142857
DecisionTree,GradientBoosting,DecisionTree,MLPClassifier,42.857142857142854,28.57142857142857
DecisionTree,GradientBoosting,DecisionTree,QuadraticDiscriminantAnalysis,42.857142857142854,28.57142857142857
DecisionTree,AdaBoost,GradientBoosting,QuadraticDiscriminantAnalysis,42.857142857142854,28.57142857142857
DecisionTree,AdaBoost,LinearRegression,NaiveBayes,42.857142857142854,28.57142857142857
DecisionTree,LinearRegression,RandomForest,GradientBoosting,42.857142857142854,28.57142857142857
DecisionTree,LinearRegression,RandomForest,ExtraTrees,42.857142857142854,28.57142857142857
DecisionTree,DecisionTree,GradientBoosting,KNN,42.857142857142854,28.57142857142857
DecisionTree,DecisionTree,GradientBoosting,GradientBoosting,42.857142857142854,28.57142857142857
DecisionTree,DecisionTree,AdaBoost,SVC,42.857142857142854,28.57142857142857
RandomForest,GradientBoosting,GradientBoosting,MLPClassifier,28.57142857142857,28.57142857142857
RandomForest,GradientBoosting,GradientBoosting,QuadraticDiscriminantAnalysis,28.57142857142857,28.57142857142857
RandomForest,DecisionTree,AdaBoost,GradientBoosting,28.57142857142857,28.57142857142857
GradientBoosting,RandomForest,AdaBoost,AdaBoost,28.57142857142857,28.57142857142857
GradientBoosting,RandomForest,AdaBoost,NaiveBayes,28.57142857142857,28.57142857142857
GradientBoosting,GradientBoosting,DecisionTree,RandomForest,28.57142857142857,28.57142857142857
AdaBoost,LinearRegression,RandomForest,RandomForest,28.57142857142857,28.57142857142857
AdaBoost,LinearRegression,RandomForest,GradientBoosting,28.57142857142857,28.57142857142857
AdaBoost,LinearRegression,AdaBoost,DecisionTree,28.57142857142857,28.57142857142857
AdaBoost,LinearRegression,AdaBoost,MLPClassifier,28.57142857142857,28.57142857142857
AdaBoost,LinearRegression,AdaBoost,QuadraticDiscriminantAnalysis,28.57142857142857,28.57142857142857
AdaBoost,DecisionTree,AdaBoost,KNN,28.57142857142857,28.57142857142857
LinearRegression,RandomForest,LinearRegression,RandomForest,28.57142857142857,28.57142857142857
LinearRegression,RandomForest,LinearRegression,GradientBoosting,28.57142857142857,28.57142857142857
LinearRegression,GradientBoosting,GradientBoosting,SVC,28.57142857142857,28.57142857142857
DecisionTree,AdaBoost,GradientBoosting,MLPClassifier,28.57142857142857,28.57142857142857
DecisionTree,AdaBoost,LinearRegression,KNN,28.57142857142857,28.57142857142857
DecisionTree,AdaBoost,LinearRegression,ExtraTrees,28.57142857142857,28.57142857142857
DecisionTree,AdaBoost,DecisionTree,RandomForest,28.57142857142857,28.57142857142857
DecisionTree,LinearRegression,GradientBoosting,RandomForest,28.57142857142857,28.57142857142857
DecisionTree,LinearRegression,GradientBoosting,SVC,28.57142857142857,28.57142857142857
DecisionTree,DecisionTree,AdaBoost,AdaBoost,28.57142857142857,28.57142857142857
DecisionTree,DecisionTree,DecisionTree,SVC,28.57142857142857,28.57142857142857
AdaBoost,GradientBoosting,GradientBoosting,RandomForest,14.285714285714285,28.57142857142857
LinearRegression,LinearRegression,GradientBoosting,MLPClassifier,85.71428571428571,14.285714285714285
LinearRegression,LinearRegression,GradientBoosting,QuadraticDiscriminantAnalysis,85.71428571428571,14.285714285714285
AdaBoost,DecisionTree,LinearRegression,SVC,71.42857142857143,14.285714285714285
DecisionTree,GradientBoosting,LinearRegression,QuadraticDiscriminantAnalysis,71.42857142857143,14.285714285714285
GradientBoosting,RandomForest,DecisionTree,GradientBoosting,57.14285714285714,14.285714285714285
GradientBoosting,GradientBoosting,AdaBoost,GradientBoosting,57.14285714285714,14.285714285714285
DecisionTree,RandomForest,LinearRegression,LogisticRegression,57.14285714285714,14.285714285714285
RandomForest,DecisionTree,GradientBoosting,SVC,42.857142857142854,14.285714285714285
RandomForest,DecisionTree,DecisionTree,DecisionTree,42.857142857142854,14.285714285714285
GradientBoosting,LinearRegression,DecisionTree,RandomForest,42.857142857142854,14.285714285714285
AdaBoost,GradientBoosting,DecisionTree,DecisionTree,42.857142857142854,14.285714285714285
AdaBoost,AdaBoost,RandomForest,MLPClassifier,42.857142857142854,14.285714285714285
AdaBoost,AdaBoost,RandomForest,QuadraticDiscriminantAnalysis,42.857142857142854,14.285714285714285
AdaBoost,DecisionTree,RandomForest,GradientBoosting,42.857142857142854,14.285714285714285
AdaBoost,DecisionTree,GradientBoosting,ExtraTrees,42.857142857142854,14.285714285714285
LinearRegression,GradientBoosting,LinearRegression,ExtraTrees,42.857142857142854,14.285714285714285
GradientBoosting,RandomForest,AdaBoost,DecisionTree,28.57142857142857,14.285714285714285
DecisionTree,AdaBoost,LinearRegression,DecisionTree,28.57142857142857,14.285714285714285
DecisionTree,DecisionTree,GradientBoosting,QuadraticDiscriminantAnalysis,28.57142857142857,14.285714285714285
